branch,host,compiler,mpi,netcdf,o_g,os,build,u_pass,u_fail,s_pass,s_fail,e_pass,e_fail,nuopc_pass,nuopc_fail,artifacts_hash,modified
develop,acorn,gfortran 10.3.0,mpi 8.1.7,4.7.4 4.5.3,O,Unicos,pass,13647,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/b99956e37b0260edac57a480a894d4bcd0b59e70/develop/acorn/gfortran/10.3.0/O/mpi/8.1.7),2022-03-29 01:50:56 +0000
develop,acorn,gfortran 10.3.0,mpi 8.1.7,4.7.4 4.5.3,g,Unicos,pass,13647,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/5884f317f82ce99b87650a4944d4ebbd89cc9d18/develop/acorn/gfortran/10.3.0/g/mpi/8.1.7),2022-03-29 01:57:07 +0000
develop,acorn,intel 19.1.3,mpi 8.1.7,4.7.4 4.5.3,O,Unicos,pass,13647,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/19ea2fa8b708fa9ba384d33d2f74a9198dece3dc/develop/acorn/intel/19.1.3/O/mpi/8.1.7),2022-03-29 01:53:25 +0000
develop,acorn,intel 19.1.3,mpi 8.1.7,4.7.4 4.5.3,g,Unicos,pass,13647,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/6e945134c125ad6967479186c8302860168838e8/develop/acorn/intel/19.1.3/g/mpi/8.1.7),2022-03-29 01:53:33 +0000
develop,chianti,gfortran 9.3.0,openmpi 4.0.5-gcc-9.3.0,4.8.0 4.5.3,O,Linux,pass,13646,1,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/3be76019a866b34dc3be7690a92e7062452495bb/develop/chianti/gfortran/9.3.0/O/openmpi/4.0.5-gcc-9.3.0),2022-03-29 01:55:41 -0400
develop,discover,gfortran 10.1.0,intelmpi 19.1.3.304,N/A N/A,O,Linux,pass,13632,15,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/47547eda2b6ecff9305acb9f664a1979c0538aae/develop/discover/gfortran/10.1.0/O/intelmpi/19.1.3.304),2022-03-29 01:38:45 -0400
develop,discover,gfortran 10.1.0,intelmpi 19.1.3.304,N/A N/A,g,Linux,pass,13632,15,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/d64ead7bd85109b9423166b884cf7ad236cd2227/develop/discover/gfortran/10.1.0/g/intelmpi/19.1.3.304),2022-03-29 01:46:15 -0400
develop,discover,gfortran 8.3.0,intelmpi 19.1.3.304,N/A N/A,O,Linux,pass,13632,15,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/495f213bc4e9e330dd363a034a37f841d5093fde/develop/discover/gfortran/8.3.0/O/intelmpi/19.1.3.304),2022-03-29 01:38:11 -0400
develop,discover,gfortran 8.3.0,intelmpi 19.1.3.304,N/A N/A,g,Linux,pass,13632,15,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/1d2d105b62a9d2cb3d45898365c76405c9889862/develop/discover/gfortran/8.3.0/g/intelmpi/19.1.3.304),2022-03-29 01:46:49 -0400
develop,discover,gfortran 8.3.0,mpiuni none,N/A N/A,O,Linux,pass,12121,0,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/6e77a7bfed5c0e1917da58b5103d3e43009d3cae/develop/discover/gfortran/8.3.0/O/mpiuni/none),2022-03-29 01:26:24 -0400
develop,discover,gfortran 8.3.0,mpiuni none,N/A N/A,g,Linux,pass,12121,0,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/495f213bc4e9e330dd363a034a37f841d5093fde/develop/discover/gfortran/8.3.0/g/mpiuni/none),2022-03-29 01:38:11 -0400
develop,discover,gfortran 8.3.0,mpt 2.17,N/A N/A,O,Linux,pass,13647,0,49,0,80,0,46,4,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/4cbab9bc22b6543ab9e099da9574a9294f6e1f5d/develop/discover/gfortran/8.3.0/O/mpt/2.17),2022-03-29 01:29:35 -0400
develop,discover,gfortran 8.3.0,mpt 2.17,N/A N/A,g,Linux,pass,13647,0,49,0,80,0,46,4,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/47547eda2b6ecff9305acb9f664a1979c0538aae/develop/discover/gfortran/8.3.0/g/mpt/2.17),2022-03-29 01:38:45 -0400
develop,discover,intel 19.1.3,intelmpi 19.1.3.304,4.8.0 4.5.4,O,Linux,pass,13647,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/1f6141accc5f2d16ab77eb8ab3c4bd13eaffd1f1/develop/discover/intel/19.1.3/O/intelmpi/19.1.3.304),2022-03-29 01:54:51 -0400
