branch,host,compiler,mpi,netcdf,o_g,os,build,u_pass,u_fail,s_pass,s_fail,e_pass,e_fail,nuopc_pass,nuopc_fail,artifacts_hash,modified
develop,catania,gfortran 11.2.0,mpiuni none,4.7.4 4.5.3,O,Darwin,pass,12136,0,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/6bfa62b1ab3d76f61c4febf23f74d8d9b9846527/develop/catania/gfortran/11.2.0/O/mpiuni/none),2022-04-20 00:39:54 -0600
develop,catania,gfortran 11.2.0,mpiuni none,4.7.4 4.5.3,g,Darwin,pass,12136,0,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/f005ae65ccd7ddba61cacf5aba1cdb80a97bf527/develop/catania/gfortran/11.2.0/g/mpiuni/none),2022-04-20 02:00:45 -0600
develop,catania,gfortran 11.2.0,openmpi 4.1.0,4.7.4 4.5.3,g,Darwin,pass,13508,154,41,8,80,0,45,5,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/fd38c1f72204edd812b4c2f8500d5f2722326e27/develop/catania/gfortran/11.2.0/g/openmpi/4.1.0),2022-04-20 01:21:14 -0600
develop,cheyenne,gfortran 10.1.0,mpt 2.23,4.7.4 4.5.3,O,Linux,pass,13662,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/295bad4202c8d9201dcb15f8dbfa33defb535603/develop/cheyenne/gfortran/10.1.0/O/mpt/2.23),2022-04-20 06:36:18 -0600
develop,cheyenne,gfortran 10.1.0,mpt 2.23,4.7.4 4.5.3,g,Linux,pass,13662,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/4220bf511fe7f0add39d81f09b3857d1328b8728/develop/cheyenne/gfortran/10.1.0/g/mpt/2.23),2022-04-20 06:43:52 -0600
develop,cheyenne,gfortran 10.1.0,openmpi 4.0.5,4.7.4 4.5.3,O,Linux,pass,13662,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/9de65d801200f4d572696fc6c3782e0bc56e6a90/develop/cheyenne/gfortran/10.1.0/O/openmpi/4.0.5),2022-04-20 06:44:42 -0600
develop,cheyenne,gfortran 10.1.0,openmpi 4.0.5,4.7.4 4.5.3,g,Linux,pass,13662,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/6ebed6f8f33eb3d925384fa26443c97db3d1a054/develop/cheyenne/gfortran/10.1.0/g/openmpi/4.0.5),2022-04-20 06:55:10 -0600
develop,cheyenne,gfortran 7.4.0,openmpi 4.0.3,4.7.3 4.5.2,O,Linux,pass,13662,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/6faba468254e3eea85b4026b88a844abaf582b6c/develop/cheyenne/gfortran/7.4.0/O/openmpi/4.0.3),2022-04-20 06:40:03 -0600
develop,cheyenne,gfortran 7.4.0,openmpi 4.0.3,4.7.3 4.5.2,g,Linux,pass,13662,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/5c40e922e090c74f1f73598c38c6c9c4291de031/develop/cheyenne/gfortran/7.4.0/g/openmpi/4.0.3),2022-04-20 06:53:14 -0600
develop,cheyenne,gfortran 9.1.0,mpt 2.22,4.7.3 4.5.2,O,Linux,pass,13662,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/a9525775488aaac4d2a242f2bfba89b8e446838e/develop/cheyenne/gfortran/9.1.0/O/mpt/2.22),2022-04-20 06:35:08 -0600
