branch,host,compiler,mpi,netcdf,o_g,os,build,u_pass,u_fail,s_pass,s_fail,e_pass,e_fail,nuopc_pass,nuopc_fail,artifacts_hash,modified
develop,chianti,gfortran 9.3.0,openmpi 4.0.5-gcc-9.3.0,4.8.0 4.5.3,O,Linux,pass,13665,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/3af5edc8f6c59fd799f64e862dcb5ebf31ad4686/develop/chianti/gfortran/9.3.0/O/openmpi/4.0.5-gcc-9.3.0),2022-07-14 01:58:16 -0400
develop,discover,gfortran 10.1.0,intelmpi 19.1.3.304,N/A N/A,O,Linux,pass,13650,15,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/6284fb5b3edc159a24cd0ff0db15d666edac02c4/develop/discover/gfortran/10.1.0/O/intelmpi/19.1.3.304),2022-07-14 01:40:50 -0400
develop,discover,gfortran 10.1.0,intelmpi 19.1.3.304,N/A N/A,g,Linux,pass,13650,15,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/38fae240948282f3d1ebc1d95b999c1d1252bfd2/develop/discover/gfortran/10.1.0/g/intelmpi/19.1.3.304),2022-07-14 01:49:06 -0400
develop,discover,gfortran 8.3.0,intelmpi 19.1.3.304,N/A N/A,O,Linux,pass,13650,15,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/6284fb5b3edc159a24cd0ff0db15d666edac02c4/develop/discover/gfortran/8.3.0/O/intelmpi/19.1.3.304),2022-07-14 01:40:50 -0400
develop,discover,gfortran 8.3.0,intelmpi 19.1.3.304,N/A N/A,g,Linux,pass,13650,15,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/a826005808a532101d3b46ba22fa4d408f031251/develop/discover/gfortran/8.3.0/g/intelmpi/19.1.3.304),2022-07-14 01:48:12 -0400
develop,discover,gfortran 8.3.0,mpiuni none,N/A N/A,O,Linux,pass,12142,0,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/7ed8fc5cb471907af9b143b7e86e1e33f1a37278/develop/discover/gfortran/8.3.0/O/mpiuni/none),2022-07-14 01:27:49 -0400
develop,discover,gfortran 8.3.0,mpiuni none,N/A N/A,g,Linux,pass,12142,0,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/6284fb5b3edc159a24cd0ff0db15d666edac02c4/develop/discover/gfortran/8.3.0/g/mpiuni/none),2022-07-14 01:40:50 -0400
develop,discover,gfortran 8.3.0,mpt 2.17,N/A N/A,O,Linux,pass,13665,0,49,0,80,0,46,4,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/2ccb0be7b7c5abf6c30602dadc9e532fce4b9c74/develop/discover/gfortran/8.3.0/O/mpt/2.17),2022-07-14 01:30:24 -0400
develop,discover,gfortran 8.3.0,mpt 2.17,N/A N/A,g,Linux,pass,13665,0,49,0,80,0,46,4,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/6284fb5b3edc159a24cd0ff0db15d666edac02c4/develop/discover/gfortran/8.3.0/g/mpt/2.17),2022-07-14 01:40:50 -0400
develop,discover,intel 19.1.3,intelmpi 19.1.3.304,4.8.0 4.5.4,O,Linux,pass,13665,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/ed1336fb80d88fd5749bd391083035525317382f/develop/discover/intel/19.1.3/O/intelmpi/19.1.3.304),2022-07-14 01:56:58 -0400
develop,discover,intel 19.1.3,intelmpi 19.1.3.304,4.8.0 4.5.4,g,Linux,pass,13665,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/0ac235d9031db1a12a9f0e96cfcea6b9dae1c889/develop/discover/intel/19.1.3/g/intelmpi/19.1.3.304),2022-07-14 02:00:12 -0400
develop,discover,intel 19.1.3,mpt 2.17,4.8.0 4.5.4,O,Linux,pass,13665,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/200311bdbc4aa1d187c48097a0ef465f56025a66/develop/discover/intel/19.1.3/O/mpt/2.17),2022-07-14 01:47:40 -0400
develop,discover,intel 19.1.3,mpt 2.17,4.8.0 4.5.4,g,Linux,pass,13665,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/e771a5d00599b01a07ba9613ac7d901eca56c6af/develop/discover/intel/19.1.3/g/mpt/2.17),2022-07-14 01:52:09 -0400
develop,discover,pgi 20.4,mpiuni none,N/A N/A,O,Linux,pass,pending,pending,pending,pending,pending,pending,pending,pending,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/f2cd9fdc254729039f56d06591c74ce991d648eb/develop/discover/pgi/20.4/O/mpiuni/none),2022-07-14 01:49:20 -0400
develop,gaea,gfortran 8.3.0,mpi 7.7.11,4.6.3 4.4.5,O,Unicos,pass,13664,1,49,0,80,0,47,3,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/2c44ab05febc31161d5a294e880bbedc96b4b0da/develop/gaea/gfortran/8.3.0/O/mpi/7.7.11),2022-07-14 01:58:37 -0400
