branch,host,compiler,mpi,netcdf,o_g,os,build,u_pass,u_fail,s_pass,s_fail,e_pass,e_fail,nuopc_pass,nuopc_fail,artifacts_hash,modified
develop,cheyenne,intel 18.0.5,openmpi 3.1.4,4.6.3 4.4.4,O,Linux,pass,13269,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/9e6f2da12579e4d56182645790ea53cd78ef3a9f/develop/cheyenne/intel/18.0.5/O/openmpi/3.1.4),2022-03-17 20:00:19 -0600
develop,cheyenne,intel 18.0.5,openmpi 3.1.4,4.6.3 4.4.4,g,Linux,pass,13269,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/bfed2ee1122b84f16feccae912da6774ff0d75de/develop/cheyenne/intel/18.0.5/g/openmpi/3.1.4),2022-03-17 20:09:34 -0600
develop,discover,gfortran 10.1.0,intelmpi 19.1.3.304,N/A N/A,O,Linux,pass,13254,15,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/15c3eb768cb3585769fc4f702d319c0abfd5f8f9/develop/discover/gfortran/10.1.0/O/intelmpi/19.1.3.304),2022-03-18 01:40:23 -0400
develop,discover,gfortran 8.3.0,intelmpi 19.1.3.304,N/A N/A,O,Linux,pass,13254,15,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/be9f95f01d1042a5dbad129a110774641e5656ad/develop/discover/gfortran/8.3.0/O/intelmpi/19.1.3.304),2022-03-18 01:36:50 -0400
develop,discover,gfortran 8.3.0,mpiuni none,N/A N/A,O,Linux,pass,11742,0,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/0b78cea916c70fbd438d15aecc7b609f8ba5872b/develop/discover/gfortran/8.3.0/O/mpiuni/none),2022-03-18 01:30:16 -0400
develop,discover,gfortran 8.3.0,mpiuni none,N/A N/A,g,Linux,pass,11742,0,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/05cf1b253b4e0485663ae90f75294128dcdf463b/develop/discover/gfortran/8.3.0/g/mpiuni/none),2022-03-18 01:44:15 -0400
develop,discover,gfortran 8.3.0,mpt 2.17,N/A N/A,O,Linux,pass,13269,0,49,0,80,0,46,4,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/29ad96a4c610ca813324a1d2fbfdc36990d0353e/develop/discover/gfortran/8.3.0/O/mpt/2.17),2022-03-18 01:34:07 -0400
develop,discover,gfortran 8.3.0,mpt 2.17,N/A N/A,g,Linux,pass,13269,0,49,0,80,0,46,4,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/05cf1b253b4e0485663ae90f75294128dcdf463b/develop/discover/gfortran/8.3.0/g/mpt/2.17),2022-03-18 01:44:15 -0400
develop,discover,intel 19.1.3,mpt 2.17,4.8.0 4.5.4,O,Linux,pass,13269,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/40eea2975de6389ae157cc3254774aab8b6cc2b9/develop/discover/intel/19.1.3/O/mpt/2.17),2022-03-18 01:45:26 -0400
develop,discover,pgi 2020,mpiuni none,N/A N/A,O,Linux,pass,pending,pending,pending,pending,pending,pending,pending,pending,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/dcb0860b49f1bbc31b1cb1428b4a677727176544/develop/discover/pgi/2020/O/mpiuni/none),2022-03-18 01:35:11 -0400
