branch,host,compiler,mpi,netcdf,o_g,os,build,u_pass,u_fail,s_pass,s_fail,e_pass,e_fail,nuopc_pass,nuopc_fail,artifacts_hash,modified
develop,acorn,gfortran 10.3.0,mpi 8.1.7,4.7.4 4.5.3,O,Unicos,pass,13662,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/55c3b8b0a5e1813385283ece8a25838f559c0703/develop/acorn/gfortran/10.3.0/O/mpi/8.1.7),2022-04-21 01:51:31 +0000
develop,acorn,gfortran 10.3.0,mpi 8.1.7,4.7.4 4.5.3,g,Unicos,pass,13662,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/13e625f0b8336a8e7754a190218b52a3220b55a7/develop/acorn/gfortran/10.3.0/g/mpi/8.1.7),2022-04-21 01:57:10 +0000
develop,acorn,intel 19.1.3,mpi 8.1.7,4.7.4 4.5.3,O,Unicos,pass,13662,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/f0bf60c2f0915a4b6f160f917b7ee78c3519d656/develop/acorn/intel/19.1.3/O/mpi/8.1.7),2022-04-21 01:54:26 +0000
develop,acorn,intel 19.1.3,mpi 8.1.7,4.7.4 4.5.3,g,Unicos,pass,13662,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/65f87609a2b122992f0877c8ab8acc0ef4cb50cc/develop/acorn/intel/19.1.3/g/mpi/8.1.7),2022-04-21 01:54:35 +0000
develop,catania,gfortran 11.2.0,mpiuni none,4.7.4 4.5.3,O,Darwin,pass,12136,0,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/77e010b3926132caf970efcf3ba57bcd2f1de24a/develop/catania/gfortran/11.2.0/O/mpiuni/none),2022-04-27 00:38:45 -0600
develop,catania,gfortran 11.2.0,mpiuni none,4.7.4 4.5.3,g,Darwin,pass,12136,0,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/86e2dd797f0a2c3a75800bfc8aa11286a7bcb801/develop/catania/gfortran/11.2.0/g/mpiuni/none),2022-04-27 01:58:18 -0600
develop,catania,gfortran 11.2.0,openmpi 4.1.0,4.7.4 4.5.3,g,Darwin,pass,13508,154,41,8,80,0,45,5,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/737b8d512a5c9cb824d4c6668551db890d52cb97/develop/catania/gfortran/11.2.0/g/openmpi/4.1.0),2022-04-27 01:19:34 -0600
develop,cheyenne,gfortran 10.1.0,mpt 2.23,4.7.4 4.5.3,O,Linux,pass,13662,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/dab61d909ad7cd7f26d84256d2ef2df94450ca98/develop/cheyenne/gfortran/10.1.0/O/mpt/2.23),2022-04-27 06:36:44 -0600
develop,cheyenne,gfortran 10.1.0,mpt 2.23,4.7.4 4.5.3,g,Linux,pass,13662,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/272882fbc09f8c9f52440e0105ac24394bfa266e/develop/cheyenne/gfortran/10.1.0/g/mpt/2.23),2022-04-27 06:43:14 -0600
develop,cheyenne,gfortran 10.1.0,openmpi 4.0.5,4.7.4 4.5.3,O,Linux,pass,13662,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/60ab5dafaccba73d97e8b4ca99d02ba531c6133b/develop/cheyenne/gfortran/10.1.0/O/openmpi/4.0.5),2022-04-27 06:41:49 -0600
develop,cheyenne,gfortran 10.1.0,openmpi 4.0.5,4.7.4 4.5.3,g,Linux,pass,13662,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/8730be6b4a6eb8952ff5a9641c9e160a8ac9e432/develop/cheyenne/gfortran/10.1.0/g/openmpi/4.0.5),2022-04-27 06:51:45 -0600
develop,cheyenne,gfortran 7.4.0,openmpi 4.0.3,4.7.3 4.5.2,O,Linux,pass,13662,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/d20e75df38338eeab87518d9af8bcf39ce93f316/develop/cheyenne/gfortran/7.4.0/O/openmpi/4.0.3),2022-04-27 06:40:15 -0600
develop,cheyenne,gfortran 7.4.0,openmpi 4.0.3,4.7.3 4.5.2,g,Linux,pass,13662,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/89547a899d5362da8f95484798c5b7191eec87bb/develop/cheyenne/gfortran/7.4.0/g/openmpi/4.0.3),2022-04-27 06:47:00 -0600
develop,cheyenne,gfortran 9.1.0,mpt 2.22,4.7.3 4.5.2,O,Linux,pass,13662,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/77765896a04b94d25f3b294365dfd393ba601409/develop/cheyenne/gfortran/9.1.0/O/mpt/2.22),2022-04-27 06:35:26 -0600
develop,cheyenne,gfortran 9.1.0,mpt 2.22,4.7.3 4.5.2,g,Linux,pass,13662,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/975e723d866601c2afa1360b763d6ef00bc43f8b/develop/cheyenne/gfortran/9.1.0/g/mpt/2.22),2022-04-27 06:45:19 -0600
develop,cheyenne,gfortran 9.1.0,openmpi 4.0.5,4.7.3 4.5.2,O,Linux,pass,13662,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/48cd267dddd565a5606cdbb43d965eff33584e1f/develop/cheyenne/gfortran/9.1.0/O/openmpi/4.0.5),2022-04-27 06:43:44 -0600
develop,cheyenne,gfortran 9.1.0,openmpi 4.0.5,4.7.3 4.5.2,g,Linux,pass,13662,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/87db64f8608260a25727d792488b1dd1d822c855/develop/cheyenne/gfortran/9.1.0/g/openmpi/4.0.5),2022-04-27 06:53:34 -0600
develop,cheyenne,intel 18.0.5,mpiuni none,4.6.3 4.4.4,O,Linux,pass,12136,0,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/699b0d8568225239fc6a6f62276240e251155a61/develop/cheyenne/intel/18.0.5/O/mpiuni/none),2022-04-27 07:22:05 -0600
develop,cheyenne,intel 18.0.5,mpiuni none,4.6.3 4.4.4,g,Linux,pass,12136,0,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/585284c5394ac67226d2b30915937a6f8a41124d/develop/cheyenne/intel/18.0.5/g/mpiuni/none),2022-04-27 07:28:50 -0600
develop,chianti,gfortran 9.3.0,openmpi 4.0.5-gcc-9.3.0,4.8.0 4.5.3,O,Linux,pass,13662,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/1e8971f685717b9c503548db228affdeb4ce1b37/develop/chianti/gfortran/9.3.0/O/openmpi/4.0.5-gcc-9.3.0),2022-04-27 01:55:31 -0400
develop,chianti,gfortran 9.3.0,openmpi 4.0.5-gcc-9.3.0,4.8.0 4.5.3,g,Linux,pass,13662,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/91ecb54b09eac8f97261e43afb7ba71b5ba55df7/develop/chianti/gfortran/9.3.0/g/openmpi/4.0.5-gcc-9.3.0),2022-04-27 02:51:54 -0400
develop,chianti,intel 2021.2,intelmpi 2021.2.0-gcc-9.3.0,4.8.0 4.5.3,O,Linux,pass,13662,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/e8296f0dfc2a863dd8f2722373d2966a2e5908dc/develop/chianti/intel/2021.2/O/intelmpi/2021.2.0-gcc-9.3.0),2022-04-27 02:26:34 -0400
develop,chianti,intel 2021.2,intelmpi 2021.2.0-gcc-9.3.0,4.8.0 4.5.3,g,Linux,pass,13662,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/6ea6a76140da0aac9e025b09127d797fe6aa9c12/develop/chianti/intel/2021.2/g/intelmpi/2021.2.0-gcc-9.3.0),2022-04-27 03:22:54 -0400
develop,cori,intel 19.0.3,mpi 7.7.10,4.6.3 4.4.5,O,Unicos,pass,13662,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/f1f350ec92b8adc49bdb1ca901852b27df266ded/develop/cori/intel/19.0.3/O/mpi/7.7.10),2022-04-26 01:12:19 -0700
develop,cori,intel 19.0.3,mpi 7.7.10,4.6.3 4.4.5,g,Unicos,pass,13662,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/9d4e1f7ef90cc50b14c1771e1a64208b7f06cbf9/develop/cori/intel/19.0.3/g/mpi/7.7.10),2022-04-26 20:39:14 -0700
develop,cori,intel 19.0.3,mpiuni none,4.6.3 4.4.5,O,Unicos,pass,12136,0,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/0a6d4d533a65a6d797cc8c06aaf19bb31936c941/develop/cori/intel/19.0.3/O/mpiuni/none),2022-04-27 20:51:53 -0700
develop,cori,intel 19.0.3,mpiuni none,4.6.3 4.4.5,g,Unicos,pass,12136,0,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/b02df7b252a14832d91bba41122081ec01f4badd/develop/cori/intel/19.0.3/g/mpiuni/none),2022-04-26 19:52:54 -0700
develop,discover,gfortran 10.1.0,intelmpi 19.1.3.304,N/A N/A,O,Linux,pass,13647,15,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/0d7169dde9c7d34660920a5f94c5f41b9c97cfc2/develop/discover/gfortran/10.1.0/O/intelmpi/19.1.3.304),2022-04-27 02:17:47 -0400
