branch,host,compiler,mpi,netcdf,o_g,os,build,u_pass,u_fail,s_pass,s_fail,e_pass,e_fail,nuopc_pass,nuopc_fail,artifacts_hash,modified
develop,discover,gfortran 8.3.0,mpiuni none,N/A N/A,O,Linux,pass,12265,0,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/6ea98008eede6ef2737103706f2ccf76aa585c40/develop/discover/gfortran/8.3.0/O/mpiuni/none),2022-07-22 01:30:44 -0400
develop,discover,gfortran 8.3.0,mpt 2.17,N/A N/A,g,Linux,pass,pending,pending,pending,pending,pending,pending,pending,pending,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/5007f79c3a326530412198e1d1f914f91f1d845b/develop/discover/gfortran/8.3.0/g/mpt/2.17),2022-07-22 01:14:21 -0400
develop,discover,intel 19.1.3,mpt 2.17,4.8.0 4.5.4,O,Linux,pass,pending,pending,pending,pending,pending,pending,pending,pending,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/ce09d0efcf8cc72e2de6ab4cb1f3482b61ddf690/develop/discover/intel/19.1.3/O/mpt/2.17),2022-07-22 01:17:36 -0400
develop,gaea,gfortran 8.3.0,mpi 7.7.11,4.6.3 4.4.5,O,Unicos,pass,pending,pending,pending,pending,pending,pending,pending,pending,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/1e9dde68885ce7ceac8a04e9c64023f48a354e07/develop/gaea/gfortran/8.3.0/O/mpi/7.7.11),2022-07-22 00:35:00 -0400
develop,gaea,gfortran 8.3.0,mpi 7.7.11,4.6.3 4.4.5,g,Unicos,pass,pending,pending,pending,pending,pending,pending,pending,pending,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/ebded30f8f9f576ea0d9fd737c90853fd818b780/develop/gaea/gfortran/8.3.0/g/mpi/7.7.11),2022-07-22 00:42:44 -0400
develop,gaea,gfortran 8.3.0,mpiuni none,4.6.3 4.4.5,O,Unicos,pass,pending,pending,pending,pending,pending,pending,pending,pending,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/fe07d7f8d97cf5bd77fb28ee647d0bb7838caf1d/develop/gaea/gfortran/8.3.0/O/mpiuni/none),2022-07-22 00:31:33 -0400
develop,gaea,gfortran 8.3.0,mpiuni none,4.6.3 4.4.5,g,Unicos,pass,pending,pending,pending,pending,pending,pending,pending,pending,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/b0f998aee2e6eb8f0e18490ea7a40a80464871e1/develop/gaea/gfortran/8.3.0/g/mpiuni/none),2022-07-22 00:39:44 -0400
develop,gaea,intel 2019.5,mpi 7.7.11,4.6.3 4.4.5,O,Unicos,pass,13773,15,49,0,80,0,47,3,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/4917ebba5af2074ec4fe6aecadfaa17fa9dbacd0/develop/gaea/intel/2019.5/O/mpi/7.7.11),2022-07-22 01:33:26 -0400
develop,gaea,intel 2019.5,mpi 7.7.11,4.6.3 4.4.5,g,Unicos,pass,pending,pending,pending,pending,pending,pending,pending,pending,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/317ef8cb1a0917fe0389d4e5427b311450c37fd6/develop/gaea/intel/2019.5/g/mpi/7.7.11),2022-07-22 00:52:08 -0400
develop,gaea,intel 2019.5,mpiuni none,4.6.3 4.4.5,O,Unicos,pass,12250,15,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/2581b30adde7d2673dc502788dc30e46a7b04da4/develop/gaea/intel/2019.5/O/mpiuni/none),2022-07-22 01:22:09 -0400
develop,gaea,intel 2019.5,mpiuni none,4.6.3 4.4.5,g,Unicos,pass,pending,pending,pending,pending,pending,pending,pending,pending,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/68bb768e8c83f8da3ff3dad50ff84366f29800c6/develop/gaea/intel/2019.5/g/mpiuni/none),2022-07-22 00:48:38 -0400
