branch,host,compiler,mpi,netcdf,o_g,os,build,u_pass,u_fail,s_pass,s_fail,e_pass,e_fail,nuopc_pass,nuopc_fail,artifacts_hash,modified
develop,chianti,gfortran 9.3.0,openmpi 4.0.5-gcc-9.3.0,4.8.0 4.5.3,O,Linux,pass,13659,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/efa245f6f40fe1ac3b1442c9d0fbcb0d9e794de5/develop/chianti/gfortran/9.3.0/O/openmpi/4.0.5-gcc-9.3.0),2022-05-18 01:54:37 -0400
develop,discover,gfortran 10.1.0,intelmpi 19.1.3.304,N/A N/A,O,Linux,pass,13644,15,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/a5b3426570cf40e0e1bb85b4014b50be726ce842/develop/discover/gfortran/10.1.0/O/intelmpi/19.1.3.304),2022-05-18 02:00:15 -0400
develop,discover,gfortran 10.1.0,intelmpi 19.1.3.304,N/A N/A,g,Linux,pass,13644,15,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/ed414588ad2cd40856a1e9e06fc98ed173ae1cde/develop/discover/gfortran/10.1.0/g/intelmpi/19.1.3.304),2022-05-18 02:04:35 -0400
develop,discover,gfortran 8.3.0,intelmpi 19.1.3.304,N/A N/A,O,Linux,pass,13644,15,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/1f1272134f1eb634cbd8cc75a49a9cc7aeb33c4e/develop/discover/gfortran/8.3.0/O/intelmpi/19.1.3.304),2022-05-18 01:55:04 -0400
develop,discover,gfortran 8.3.0,intelmpi 19.1.3.304,N/A N/A,g,Linux,pass,13644,15,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/1d9afe546e01fd88282fd475d147fa039ca27e0f/develop/discover/gfortran/8.3.0/g/intelmpi/19.1.3.304),2022-05-18 02:06:08 -0400
develop,discover,gfortran 8.3.0,mpiuni none,N/A N/A,O,Linux,pass,12136,0,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/8982ad7eae36aa8277e9477f8bc2f2479130cb26/develop/discover/gfortran/8.3.0/O/mpiuni/none),2022-05-18 01:47:57 -0400
develop,discover,gfortran 8.3.0,mpiuni none,N/A N/A,g,Linux,pass,12136,0,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/a69ff4dae8ba871223c5b3dcb84c0f9f0547314f/develop/discover/gfortran/8.3.0/g/mpiuni/none),2022-05-18 01:57:33 -0400
develop,discover,gfortran 8.3.0,mpt 2.17,N/A N/A,O,Linux,pass,13659,0,49,0,80,0,46,4,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/c56c2ec778dd05c9f39183c3d4ca9a636eac6556/develop/discover/gfortran/8.3.0/O/mpt/2.17),2022-05-18 01:47:03 -0400
develop,discover,gfortran 8.3.0,mpt 2.17,N/A N/A,g,Linux,pass,13659,0,49,0,80,0,46,4,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/a69ff4dae8ba871223c5b3dcb84c0f9f0547314f/develop/discover/gfortran/8.3.0/g/mpt/2.17),2022-05-18 01:57:33 -0400
develop,discover,intel 19.1.3,intelmpi 19.1.3.304,4.8.0 4.5.4,O,Linux,pass,13659,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/bd021c73f2a45b38969cdc7034010fa5888c6a51/develop/discover/intel/19.1.3/O/intelmpi/19.1.3.304),2022-05-18 02:10:53 -0400
develop,discover,intel 19.1.3,mpt 2.17,4.8.0 4.5.4,O,Linux,pass,13659,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/69388e01b00b5df9b70cfce235365d372571887f/develop/discover/intel/19.1.3/O/mpt/2.17),2022-05-18 02:02:25 -0400
develop,discover,intel 19.1.3,mpt 2.17,4.8.0 4.5.4,g,Linux,pass,13659,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/5a60047a5eb3794e965b7e73674bf114bb0a94f0/develop/discover/intel/19.1.3/g/mpt/2.17),2022-05-18 02:12:51 -0400
develop,gaea,gfortran 8.3.0,mpi 7.7.11,4.6.3 4.4.5,O,Unicos,pass,13658,1,49,0,80,0,47,3,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/5e2ff54874c0bcac565bb6b4a539e11c221aa2b3/develop/gaea/gfortran/8.3.0/O/mpi/7.7.11),2022-05-18 02:07:23 -0400
develop,gaea,gfortran 8.3.0,mpiuni none,4.6.3 4.4.5,O,Unicos,pass,12136,0,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/5e0a1e6cd6a19a849a353310ca35bdd5fd9726ba/develop/gaea/gfortran/8.3.0/O/mpiuni/none),2022-05-18 01:52:40 -0400
develop,gaea,gfortran 8.3.0,mpiuni none,4.6.3 4.4.5,g,Unicos,pass,12136,0,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/bac09f5f8a93521ec51002b6716e598140e65037/develop/gaea/gfortran/8.3.0/g/mpiuni/none),2022-05-18 02:13:19 -0400
develop,gaea,intel 2019.5,mpi 7.7.11,4.6.3 4.4.5,O,Unicos,pass,13644,15,49,0,80,0,47,3,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/b9534fe5a42e18a9a097a644eefd96c388d1bac7/develop/gaea/intel/2019.5/O/mpi/7.7.11),2022-05-18 01:33:22 -0400
develop,gaea,intel 2019.5,mpi 7.7.11,4.6.3 4.4.5,g,Unicos,pass,13644,15,49,0,80,0,47,3,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/651298f720511a65a9e9c7dc5b55d6412dbf6687/develop/gaea/intel/2019.5/g/mpi/7.7.11),2022-05-18 02:14:05 -0400
develop,gaea,intel 2019.5,mpiuni none,4.6.3 4.4.5,O,Unicos,pass,12121,15,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/5cd625ac9c43170f096625292fd63856efad9f7c/develop/gaea/intel/2019.5/O/mpiuni/none),2022-05-18 01:31:06 -0400
develop,gaea,intel 2019.5,mpiuni none,4.6.3 4.4.5,g,Unicos,pass,12121,15,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/372efb315c1a11255d2f4f4556d4692a5dacac7e/develop/gaea/intel/2019.5/g/mpiuni/none),2022-05-18 01:50:44 -0400
