branch,host,compiler,mpi,netcdf,o_g,os,build,u_pass,u_fail,s_pass,s_fail,e_pass,e_fail,nuopc_pass,nuopc_fail,artifacts_hash,modified
develop,chianti,gfortran 9.3.0,openmpi 4.0.5-gcc-9.3.0,4.8.0 4.5.3,O,Linux,pass,13685,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/f426a6ab266f7ce498c9a29913915a1b2d3c93cb/develop/chianti/gfortran/9.3.0/O/openmpi/4.0.5-gcc-9.3.0),2022-03-24 01:54:31 -0400
develop,discover,gfortran 10.1.0,intelmpi 19.1.3.304,N/A N/A,g,Linux,pass,13670,15,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/f305426a6c27c41a1bbf416705f72ee9f51c3116/develop/discover/gfortran/10.1.0/g/intelmpi/19.1.3.304),2022-03-24 01:53:23 -0400
develop,discover,gfortran 8.3.0,intelmpi 19.1.3.304,N/A N/A,g,Linux,pass,13670,15,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/18c6b4050898ed224777a5eac4a33bceb29ca3f2/develop/discover/gfortran/8.3.0/g/intelmpi/19.1.3.304),2022-03-24 01:51:46 -0400
develop,discover,gfortran 8.3.0,mpiuni none,N/A N/A,g,Linux,pass,12158,0,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/5e8d5d2fa28b9547796ab39de228722c7c6f0298/develop/discover/gfortran/8.3.0/g/mpiuni/none),2022-03-24 01:43:08 -0400
develop,discover,gfortran 8.3.0,mpt 2.17,N/A N/A,g,Linux,pass,13685,0,49,0,80,0,46,4,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/8cab76eba74c3c6255dcf2cf75326a81a540f42b/develop/discover/gfortran/8.3.0/g/mpt/2.17),2022-03-24 01:46:28 -0400
develop,discover,intel 19.1.3,mpt 2.17,4.8.0 4.5.4,g,Linux,pass,13685,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/7721ffb66847f796dd25025a2db11fed0a7b7c78/develop/discover/intel/19.1.3/g/mpt/2.17),2022-03-24 01:56:24 -0400
