branch,host,compiler,mpi,netcdf,o_g,os,build,u_pass,u_fail,s_pass,s_fail,e_pass,e_fail,nuopc_pass,nuopc_fail,artifacts_hash,modified
develop,chianti,gfortran 9.3.0,openmpi 4.0.5-gcc-9.3.0,4.8.0 4.5.3,O,Linux,pass,13788,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/ee6e6e362ef9a56b817586133979e6a871630b64/develop/chianti/gfortran/9.3.0/O/openmpi/4.0.5-gcc-9.3.0),2022-07-21 01:58:20 -0400
develop,chianti,gfortran 9.3.0,openmpi 4.0.5-gcc-9.3.0,4.8.0 4.5.3,g,Linux,pass,13788,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/174ce77b5ab341d5710d9c9050211507cdf353a9/develop/chianti/gfortran/9.3.0/g/openmpi/4.0.5-gcc-9.3.0),2022-07-21 02:54:42 -0400
develop,chianti,intel 2021.2,intelmpi 2021.2.0-gcc-9.3.0,4.8.0 4.5.3,O,Linux,pass,13788,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/fa13b9b7ec1cb783497b67055f86cf6cec588406/develop/chianti/intel/2021.2/O/intelmpi/2021.2.0-gcc-9.3.0),2022-07-21 02:28:47 -0400
develop,discover,gfortran 10.1.0,intelmpi 19.1.3.304,N/A N/A,O,Linux,pass,13773,15,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/29bb0f32ad7479346fe4e5f6590a353a9b9e6daf/develop/discover/gfortran/10.1.0/O/intelmpi/19.1.3.304),2022-07-21 01:46:39 -0400
develop,discover,gfortran 10.1.0,intelmpi 19.1.3.304,N/A N/A,g,Linux,pass,13773,15,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/5d7fd288ac6b36ca3abdea1b5d5d31ae5ece6539/develop/discover/gfortran/10.1.0/g/intelmpi/19.1.3.304),2022-07-21 01:58:26 -0400
develop,discover,gfortran 8.3.0,intelmpi 19.1.3.304,N/A N/A,O,Linux,pass,13773,15,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/83392b91998e1b0d921a1be001415fb1b6c5c134/develop/discover/gfortran/8.3.0/O/intelmpi/19.1.3.304),2022-07-21 01:42:45 -0400
develop,discover,gfortran 8.3.0,intelmpi 19.1.3.304,N/A N/A,g,Linux,pass,13773,15,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/95249e81828d793fd2fe439cdde9d5eb8b63941d/develop/discover/gfortran/8.3.0/g/intelmpi/19.1.3.304),2022-07-21 01:52:30 -0400
develop,discover,gfortran 8.3.0,mpiuni none,N/A N/A,O,Linux,pass,12265,0,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/7e5ad823c22faf003a1bc6d2d3e34d12fabb0961/develop/discover/gfortran/8.3.0/O/mpiuni/none),2022-07-21 01:35:20 -0400
develop,discover,gfortran 8.3.0,mpiuni none,N/A N/A,g,Linux,pass,12265,0,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/32f1ad26a4d91604da488c8c27767aea2119b33f/develop/discover/gfortran/8.3.0/g/mpiuni/none),2022-07-21 01:48:16 -0400
develop,discover,gfortran 8.3.0,mpt 2.17,N/A N/A,O,Linux,pass,13788,0,49,0,80,0,46,4,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/7e5ad823c22faf003a1bc6d2d3e34d12fabb0961/develop/discover/gfortran/8.3.0/O/mpt/2.17),2022-07-21 01:35:20 -0400
