branch,host,compiler,mpi,netcdf,o_g,os,build,u_pass,u_fail,s_pass,s_fail,e_pass,e_fail,nuopc_pass,nuopc_fail,artifacts_hash,modified
develop,catania,gfortran 11.2.0,mpiuni none,4.7.4 4.5.3,O,Darwin,pass,12142,0,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/fe61faadce89ac053503cc0d647d08767b341775/develop/catania/gfortran/11.2.0/O/mpiuni/none),2022-06-06 09:19:00 -0600
develop,catania,gfortran 11.2.0,openmpi 4.1.0,4.7.4 4.5.3,O,Darwin,pass,13656,9,49,0,80,0,45,5,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/e8cbb6484977a143d05213d4e06979c8cc7957d0/develop/catania/gfortran/11.2.0/O/openmpi/4.1.0),2022-06-06 08:07:46 -0600
develop,catania,gfortran 11.2.0,openmpi 4.1.0,4.7.4 4.5.3,g,Darwin,pass,13656,9,49,0,80,0,45,5,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/e5bcef45bbec3d2f07360b6f6a19a3c0b7676e39/develop/catania/gfortran/11.2.0/g/openmpi/4.1.0),2022-06-06 10:35:07 -0600
develop,cheyenne,gfortran 7.4.0,openmpi 4.0.3,4.7.3 4.5.2,O,Linux,pass,13665,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/74d22941257dd66c11515e2c05b45d025be7534b/develop/cheyenne/gfortran/7.4.0/O/openmpi/4.0.3),2022-06-06 12:17:44 -0600
develop,cheyenne,gfortran 9.1.0,openmpi 4.0.5,4.7.3 4.5.2,O,Linux,pass,13665,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/e4b282c302c7df2805a2e49354315e31ff41ec82/develop/cheyenne/gfortran/9.1.0/O/openmpi/4.0.5),2022-06-06 12:20:19 -0600
develop,chianti,intel 2021.2,intelmpi 2021.2.0-gcc-9.3.0,4.8.0 4.5.3,g,Linux,pass,13665,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/5461bb22bc29a76688e70056ec1dd0bf39eca76f/develop/chianti/intel/2021.2/g/intelmpi/2021.2.0-gcc-9.3.0),2022-06-06 04:43:24 -0400
develop,cori,intel 19.1.2,mpi 7.7.19,4.6.3 4.4.5,O,Unicos,pass,13665,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/5ae8728156926813bc520f0d5cbc1e2107d055af/develop/cori/intel/19.1.2/O/mpi/7.7.19),2022-06-06 09:12:15 -0700
develop,cori,intel 19.1.2,mpi 7.7.19,4.6.3 4.4.5,g,Unicos,pass,13665,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/253672acde8eb68b9f7d68ddf160f093391c388b/develop/cori/intel/19.1.2/g/mpi/7.7.19),2022-06-06 15:24:20 -0700
develop,cori,intel 19.1.2,mpiuni none,4.6.3 4.4.5,O,Unicos,pass,12142,0,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/922444293cb834b656ae1fb9a790fc2b2cc5f0c8/develop/cori/intel/19.1.2/O/mpiuni/none),2022-06-06 06:35:21 -0700
develop,cori,intel 19.1.2,mpiuni none,4.6.3 4.4.5,g,Unicos,pass,12142,0,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/ac1daf2716a97a14871a2e30a58909358d27c267/develop/cori/intel/19.1.2/g/mpiuni/none),2022-06-06 10:20:24 -0700
